FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN_INDEX,DEST_INDEX,O_TEMP,O_PRCP,O_WSPD,D_TEMP,D_PRCP,D_WSPD,O_LATITUDE,O_LONGITUDE,D_LATITUDE,D_LONGITUDE
2024-02-27 00:00:00,AA,2047.0,MIA,LGA,2024-02-27 12:00:00,2024-02-27 12:00:00,0.0,26.0,2024-02-27 12:26:00,2024-02-27 15:14:00,5.0,2024-02-27 14:59:00,2024-02-27 15:19:00,20.0,179.0,199.0,168.0,1.0,2,27,2,203,182,20.6,0.0,13.0,8.9,0.0,11.2,25.79325,-80.29056,40.77724,-73.87261
2024-10-08 00:00:00,AS,312.0,SEA,OMA,2024-10-08 09:02:00,2024-10-08 09:00:00,-2.0,18.0,2024-10-08 09:18:00,2024-10-08 14:06:00,4.0,2024-10-08 14:17:00,2024-10-08 14:10:00,-7.0,195.0,190.0,168.0,1.0,10,8,2,277,225,14.4,0.0,16.6,14.4,0.0,13.0,47.44898,-122.30931,41.30252,-95.89417
2024-12-28 00:00:00,WN,1879.0,BWI,PVD,2024-12-28 22:50:00,2024-12-28 23:24:00,34.0,12.0,2024-12-28 23:36:00,2024-12-28 00:29:00,5.0,2024-12-28 00:05:00,2024-12-28 00:34:00,29.0,75.0,70.0,53.0,1.0,12,28,6,51,252,9.4,0.0,5.4,0.6,0.0,5.4,39.1754,-76.6682,41.724,-71.42822
2024-12-31 00:00:00,WN,450.0,LAS,ORD,2024-12-31 09:35:00,2024-12-31 09:33:00,-2.0,12.0,2024-12-31 09:45:00,2024-12-31 14:37:00,33.0,2024-12-31 15:20:00,2024-12-31 15:10:00,-10.0,225.0,217.0,172.0,1.0,12,31,2,174,228,7.8,0.0,5.4,3.3,2.5,24.1,36.08036,-115.15233,41.9796,-87.90446
2024-05-03 00:00:00,DL,1165.0,ATL,SAV,2024-05-03 18:15:00,2024-05-03 18:14:00,-1.0,17.0,2024-05-03 18:31:00,2024-05-03 19:11:00,6.0,2024-05-03 19:20:00,2024-05-03 19:17:00,-3.0,65.0,63.0,40.0,1.0,5,3,5,20,270,29.4,0.0,18.4,28.8,0.0,14.8,33.64044,-84.42694,32.12758,-81.20214
2024-12-26 00:00:00,UA,1748.0,ORD,DEN,2024-12-26 21:40:00,2024-12-26 22:00:00,20.0,22.0,2024-12-26 22:22:00,2024-12-26 23:35:00,12.0,2024-12-26 23:34:00,2024-12-26 23:47:00,13.0,174.0,167.0,133.0,1.0,12,26,4,228,85,8.3,0.0,20.5,4.4,0.0,7.6,41.9796,-87.90446,39.85841,-104.667
2024-06-07 00:00:00,F9,4856.0,DEN,IAH,2024-06-07 18:00:00,2024-06-07 18:15:00,15.0,12.0,2024-06-07 18:27:00,2024-06-07 21:25:00,12.0,2024-06-07 21:41:00,2024-06-07 21:37:00,-4.0,161.0,142.0,118.0,1.0,6,7,5,85,151,33.9,0.0,22.3,33.9,0.0,13.0,39.85841,-104.667,29.98047,-95.33972
2024-05-02 00:00:00,YX,4474.0,BOS,PHL,2024-05-02 16:00:00,2024-05-02 15:54:00,-6.0,22.0,2024-05-02 16:16:00,2024-05-02 17:21:00,7.0,2024-05-02 17:34:00,2024-05-02 17:28:00,-6.0,94.0,94.0,65.0,1.0,5,2,4,39,238,16.7,0.0,14.8,31.1,0.0,24.1,42.36435,-71.00518,39.87195,-75.24114
2024-10-05 00:00:00,WN,1537.0,DEN,TPA,2024-10-05 10:05:00,2024-10-05 10:02:00,-3.0,28.0,2024-10-05 10:30:00,2024-10-05 15:27:00,5.0,2024-10-05 15:30:00,2024-10-05 15:32:00,2.0,205.0,210.0,177.0,1.0,10,5,6,85,303,17.8,0.0,20.5,30.6,0.0,14.8,39.85841,-104.667,27.97547,-82.53325
2024-08-20 00:00:00,WN,1382.0,SJC,PDX,2024-08-20 12:15:00,2024-08-20 12:10:00,-5.0,9.0,2024-08-20 12:19:00,2024-08-20 13:36:00,5.0,2024-08-20 14:00:00,2024-08-20 13:41:00,-19.0,105.0,91.0,77.0,1.0,8,20,2,283,236,15.6,0.0,0.0,16.1,0.0,7.6,37.36186,-121.92901,45.58872,-122.5975
2024-07-12 00:00:00,DL,856.0,LGA,DFW,2024-07-12 11:30:00,2024-07-12 11:21:00,-9.0,83.0,2024-07-12 12:44:00,2024-07-12 14:50:00,11.0,2024-07-12 14:19:00,2024-07-12 15:01:00,42.0,229.0,280.0,186.0,1.0,7,12,5,182,86,22.8,1.2,0.0,30.6,0.0,13.0,40.77724,-73.87261,32.89595,-97.0372
2024-07-30 00:00:00,B6,578.0,SFO,FLL,2024-07-30 10:45:00,2024-07-30 10:42:00,-3.0,18.0,2024-07-30 11:00:00,2024-07-30 19:19:00,3.0,2024-07-30 19:28:00,2024-07-30 19:22:00,-6.0,343.0,340.0,319.0,1.0,7,30,2,278,114,14.4,0.0,11.2,31.7,0.0,20.5,37.619,-122.37484,26.07258,-80.15275
2024-11-04 00:00:00,WN,1578.0,SAN,LAS,2024-11-04 14:45:00,2024-11-04 14:45:00,0.0,12.0,2024-11-04 14:57:00,2024-11-04 15:46:00,8.0,2024-11-04 16:05:00,2024-11-04 15:54:00,-11.0,80.0,69.0,49.0,1.0,11,4,1,268,174,12.2,0.0,0.0,13.9,0.0,33.5,32.73356,-117.18966,36.08036,-115.15233
2024-11-07 00:00:00,UA,1176.0,IAH,RSW,2024-11-07 09:30:00,2024-11-07 09:25:00,-5.0,14.0,2024-11-07 09:39:00,2024-11-07 12:36:00,5.0,2024-11-07 12:47:00,2024-11-07 12:41:00,-6.0,137.0,136.0,117.0,1.0,11,7,4,151,266,24.4,0.0,11.2,26.1,0.0,20.5,29.98047,-95.33972,26.53617,-81.75517
2024-09-24 00:00:00,UA,1966.0,LAX,IAH,2024-09-24 00:30:00,2024-09-24 00:18:00,-12.0,21.0,2024-09-24 00:39:00,2024-09-24 05:13:00,5.0,2024-09-24 05:53:00,2024-09-24 05:18:00,-35.0,203.0,180.0,154.0,1.0,9,24,2,176,151,17.2,0.0,22.3,25.6,0.0,0.0,33.94254,-118.40807,29.98047,-95.33972
2024-06-18 00:00:00,NK,2704.0,DFW,ORD,2024-06-18 13:30:00,2024-06-18 13:29:00,-1.0,18.0,2024-06-18 13:47:00,2024-06-18 15:32:00,39.0,2024-06-18 16:02:00,2024-06-18 16:11:00,9.0,152.0,162.0,105.0,1.0,6,18,2,86,228,26.1,0.0,22.3,29.4,0.0,24.1,32.89595,-97.0372,41.9796,-87.90446
2024-05-25 00:00:00,DL,2950.0,BWI,ATL,2024-05-25 06:00:00,2024-05-25 06:06:00,6.0,12.0,2024-05-25 06:18:00,2024-05-25 07:36:00,9.0,2024-05-25 07:51:00,2024-05-25 07:45:00,-6.0,111.0,99.0,78.0,1.0,5,25,6,51,20,20.0,0.0,7.6,19.4,0.0,0.0,39.1754,-76.6682,33.64044,-84.42694
2024-11-08 00:00:00,DL,3198.0,ATL,PNS,2024-11-08 10:10:00,2024-11-08 10:30:00,20.0,20.0,2024-11-08 10:50:00,2024-11-08 10:39:00,4.0,2024-11-08 10:20:00,2024-11-08 10:43:00,23.0,70.0,73.0,49.0,1.0,11,8,5,20,245,18.9,0.0,5.4,22.8,0.0,11.2,33.64044,-84.42694,30.47331,-87.18744
2024-02-27 00:00:00,AA,1627.0,DCA,MIA,2024-02-27 11:38:00,2024-02-27 11:33:00,-5.0,27.0,2024-02-27 12:00:00,2024-02-27 13:59:00,7.0,2024-02-27 14:23:00,2024-02-27 14:06:00,-17.0,165.0,153.0,119.0,1.0,2,27,2,84,203,6.7,0.0,0.0,23.9,0.0,20.5,38.85208,-77.03772,25.79325,-80.29056
2024-12-03 00:00:00,DL,2646.0,ORD,BOS,2024-12-03 18:50:00,2024-12-03 18:46:00,-4.0,17.0,2024-12-03 19:03:00,2024-12-03 21:49:00,6.0,2024-12-03 22:22:00,2024-12-03 21:55:00,-27.0,152.0,129.0,106.0,1.0,12,3,2,228,39,-1.0,0.0,19.0,1.1,0.0,18.4,41.9796,-87.90446,42.36435,-71.00518
2024-10-05 00:00:00,9E,5418.0,ATL,CHO,2024-10-05 09:41:00,2024-10-05 09:37:00,-4.0,14.0,2024-10-05 09:51:00,2024-10-05 10:53:00,7.0,2024-10-05 11:16:00,2024-10-05 11:00:00,-16.0,95.0,83.0,62.0,1.0,10,5,6,20,59,17.8,0.0,0.0,15.0,0.0,0.0,33.64044,-84.42694,38.13864,-78.45286
2024-01-23 00:00:00,DL,490.0,ATL,LGA,2024-01-23 20:30:00,2024-01-23 20:26:00,-4.0,12.0,2024-01-23 20:38:00,2024-01-23 22:08:00,6.0,2024-01-23 22:45:00,2024-01-23 22:14:00,-31.0,135.0,108.0,90.0,1.0,1,23,2,20,182,11.1,0.0,14.8,4.0,0.0,6.8,33.64044,-84.42694,40.77724,-73.87261
2024-07-14 00:00:00,OO,4845.0,DFW,ACT,2024-07-14 09:09:00,2024-07-14 09:00:00,-9.0,34.0,2024-07-14 09:34:00,2024-07-14 09:53:00,4.0,2024-07-14 10:02:00,2024-07-14 09:57:00,-5.0,53.0,57.0,19.0,1.0,7,14,7,86,6,25.6,0.0,18.4,22.2,0.0,5.4,32.89595,-97.0372,31.61129,-97.23052
2024-09-16 00:00:00,AA,1244.0,DCA,DFW,2024-09-16 15:26:00,2024-09-16 15:23:00,-3.0,26.0,2024-09-16 15:49:00,2024-09-16 17:16:00,14.0,2024-09-16 17:59:00,2024-09-16 17:30:00,-29.0,213.0,187.0,147.0,1.0,9,16,1,84,86,24.4,0.0,20.5,30.6,0.0,13.0,38.85208,-77.03772,32.89595,-97.0372
2024-06-18 00:00:00,DL,1290.0,CVG,ATL,2024-06-18 09:45:00,2024-06-18 09:42:00,-3.0,7.0,2024-06-18 09:49:00,2024-06-18 10:58:00,9.0,2024-06-18 11:18:00,2024-06-18 11:07:00,-11.0,93.0,85.0,69.0,1.0,6,18,2,78,20,23.3,0.0,9.4,23.3,0.0,11.2,39.04614,-84.66217,33.64044,-84.42694
2024-07-16 00:00:00,MQ,3645.0,ORD,CLE,2024-07-16 13:25:00,2024-07-16 13:23:00,-2.0,24.0,2024-07-16 13:47:00,2024-07-16 15:38:00,18.0,2024-07-16 15:42:00,2024-07-16 15:56:00,14.0,77.0,93.0,51.0,1.0,7,16,2,228,64,23.3,0.0,9.4,28.9,0.0,13.0,41.9796,-87.90446,41.41089,-81.8494
2024-08-11 00:00:00,UA,1913.0,IAH,LAS,2024-08-11 12:03:00,2024-08-11 13:44:00,101.0,15.0,2024-08-11 13:59:00,2024-08-11 14:31:00,8.0,2024-08-11 13:16:00,2024-08-11 14:39:00,83.0,193.0,175.0,152.0,1.0,8,11,7,151,174,26.7,0.0,7.6,32.2,0.0,13.0,29.98047,-95.33972,36.08036,-115.15233
2024-11-17 00:00:00,DL,879.0,PDX,ATL,2024-11-17 12:05:00,2024-11-17 12:00:00,-5.0,13.0,2024-11-17 12:13:00,2024-11-17 19:22:00,8.0,2024-11-17 19:44:00,2024-11-17 19:30:00,-14.0,279.0,270.0,249.0,1.0,11,17,7,236,20,11.1,0.8,29.5,21.1,0.0,0.0,45.58872,-122.5975,33.64044,-84.42694
2024-09-10 00:00:00,OO,4644.0,CRW,ORD,2024-09-10 17:45:00,2024-09-10 17:38:00,-7.0,15.0,2024-09-10 17:53:00,2024-09-10 18:00:00,38.0,2024-09-10 18:40:00,2024-09-10 18:38:00,-2.0,115.0,120.0,67.0,1.0,9,10,2,76,228,27.8,0.0,7.6,27.2,0.0,18.4,38.37315,-81.59319,41.9796,-87.90446
2024-11-19 00:00:00,B6,913.0,HPN,FLL,2024-11-19 07:30:00,2024-11-19 07:22:00,-8.0,9.0,2024-11-19 07:31:00,2024-11-19 09:54:00,4.0,2024-11-19 10:32:00,2024-11-19 09:58:00,-34.0,182.0,156.0,143.0,1.0,11,19,2,144,114,3.9,0.0,9.4,24.4,0.0,11.2,41.06696,-73.70757,26.07258,-80.15275
2024-02-05 00:00:00,UA,2463.0,OMA,ORD,2024-02-05 11:31:00,2024-02-05 11:25:00,-6.0,12.0,2024-02-05 11:37:00,2024-02-05 12:43:00,18.0,2024-02-05 13:13:00,2024-02-05 13:01:00,-12.0,102.0,96.0,66.0,1.0,2,5,1,225,228,-2.8,0.0,13.0,0.6,0.0,13.0,41.30252,-95.89417,41.9796,-87.90446
2024-04-28 00:00:00,HA,510.0,OGG,ITO,2024-04-28 17:44:00,2024-04-28 17:44:00,0.0,8.0,2024-04-28 17:52:00,2024-04-28 18:20:00,4.0,2024-04-28 18:23:00,2024-04-28 18:24:00,1.0,39.0,40.0,28.0,1.0,4,28,7,223,162,24.4,0.0,13.0,22.8,0.0,13.0,20.89865,-156.43046,19.72026,-155.04847
2024-09-03 00:00:00,YX,3652.0,EWR,GSP,2024-09-03 07:00:00,2024-09-03 06:52:00,-8.0,26.0,2024-09-03 07:18:00,2024-09-03 08:49:00,4.0,2024-09-03 09:06:00,2024-09-03 08:53:00,-13.0,126.0,121.0,91.0,1.0,9,3,2,106,132,17.8,0.0,7.6,21.1,0.0,20.5,40.6925,-74.16866,34.89567,-82.21886
2024-12-31 00:00:00,B6,2317.0,BOS,JFK,2024-12-31 20:40:00,2024-12-31 20:28:00,-12.0,28.0,2024-12-31 20:56:00,2024-12-31 21:41:00,51.0,2024-12-31 22:02:00,2024-12-31 22:32:00,30.0,82.0,124.0,45.0,1.0,12,31,2,39,166,5.6,0.0,7.6,8.9,0.0,18.4,42.36435,-71.00518,40.63975,-73.77893
2024-02-08 00:00:00,OO,5537.0,IAH,MAF,2024-02-08 19:50:00,2024-02-08 19:49:00,-1.0,19.0,2024-02-08 20:08:00,2024-02-08 21:26:00,2.0,2024-02-08 21:30:00,2024-02-08 21:28:00,-2.0,100.0,99.0,78.0,1.0,2,8,4,151,190,23.3,0.3,24.1,15.0,0.0,22.3,29.98047,-95.33972,31.94253,-102.20191
2024-01-03 00:00:00,YX,3484.0,OMA,ORD,2024-01-03 11:23:00,2024-01-03 11:19:00,-4.0,19.0,2024-01-03 11:38:00,2024-01-03 12:53:00,5.0,2024-01-03 13:15:00,2024-01-03 12:58:00,-17.0,112.0,99.0,75.0,1.0,1,3,3,225,228,-6.7,0.0,7.6,0.0,0.0,11.2,41.30252,-95.89417,41.9796,-87.90446
2024-01-18 00:00:00,B6,2020.0,FLL,ORH,2024-01-18 13:37:00,2024-01-18 13:34:00,-3.0,13.0,2024-01-18 13:47:00,2024-01-18 16:12:00,6.0,2024-01-18 16:43:00,2024-01-18 16:18:00,-25.0,186.0,164.0,145.0,1.0,1,18,4,114,230,24.4,0.0,29.5,-3.9,0.0,20.5,26.07258,-80.15275,42.26734,-71.87571
2024-05-08 00:00:00,AA,2581.0,MKE,DFW,2024-05-08 11:21:00,2024-05-08 12:47:00,86.0,10.0,2024-05-08 12:57:00,2024-05-08 15:13:00,12.0,2024-05-08 13:56:00,2024-05-08 15:25:00,89.0,155.0,158.0,136.0,1.0,5,8,3,204,86,12.8,0.0,11.2,27.8,0.0,29.5,42.94722,-87.89658,32.89595,-97.0372
2024-10-10 00:00:00,OH,5057.0,JAX,PHL,2024-10-10 10:21:00,2024-10-10 10:08:00,-13.0,11.0,2024-10-10 10:19:00,2024-10-10 11:53:00,4.0,2024-10-10 12:30:00,2024-10-10 11:57:00,-33.0,129.0,109.0,94.0,1.0,10,10,4,165,238,25.0,1.6,44.6,10.6,0.0,11.2,30.49406,-81.68786,39.87195,-75.24114
2024-06-30 00:00:00,9E,4897.0,CLT,JFK,2024-06-30 06:33:00,2024-06-30 06:26:00,-7.0,17.0,2024-06-30 06:43:00,2024-06-30 08:08:00,6.0,2024-06-30 08:30:00,2024-06-30 08:14:00,-16.0,117.0,108.0,85.0,1.0,6,30,7,66,166,26.7,0.0,11.2,21.7,0.0,11.2,35.21401,-80.94313,40.63975,-73.77893
2024-10-01 00:00:00,NK,431.0,PDX,LAS,2024-10-01 18:57:00,2024-10-01 18:59:00,2.0,14.0,2024-10-01 19:13:00,2024-10-01 21:00:00,5.0,2024-10-01 21:10:00,2024-10-01 21:05:00,-5.0,133.0,126.0,107.0,1.0,10,1,2,236,174,21.7,0.0,0.0,36.7,0.0,0.0,45.58872,-122.5975,36.08036,-115.15233
2024-10-05 00:00:00,OH,5084.0,PHL,CLE,2024-10-05 20:20:00,2024-10-05 20:36:00,16.0,15.0,2024-10-05 20:51:00,2024-10-05 21:48:00,5.0,2024-10-05 21:55:00,2024-10-05 21:53:00,-2.0,95.0,77.0,57.0,1.0,10,5,6,238,64,25.6,0.0,14.8,19.4,0.0,14.8,39.87195,-75.24114,41.41089,-81.8494
2024-12-18 00:00:00,UA,1691.0,LAX,SFO,2024-12-18 19:05:00,2024-12-18 18:59:00,-6.0,32.0,2024-12-18 19:31:00,2024-12-18 20:23:00,7.0,2024-12-18 20:34:00,2024-12-18 20:30:00,-4.0,89.0,91.0,52.0,1.0,12,18,3,176,278,27.2,0.0,11.2,12.8,0.0,0.0,33.94254,-118.40807,37.619,-122.37484
2024-06-07 00:00:00,OO,4070.0,ONT,SEA,2024-06-07 11:40:00,2024-06-07 11:42:00,2.0,20.0,2024-06-07 12:02:00,2024-06-07 14:17:00,12.0,2024-06-07 14:25:00,2024-06-07 14:29:00,4.0,165.0,167.0,135.0,1.0,6,7,5,227,277,16.1,0.0,0.0,15.0,0.0,14.8,34.056,-117.60119,47.44898,-122.30931
2024-07-28 00:00:00,WN,2590.0,PIT,STL,2024-07-28 20:20:00,2024-07-28 23:19:00,179.0,12.0,2024-07-28 23:31:00,2024-07-28 23:49:00,6.0,2024-07-28 21:05:00,2024-07-28 23:55:00,170.0,105.0,96.0,78.0,1.0,7,28,7,243,294,33.3,0.0,13.0,28.9,0.0,16.6,40.49147,-80.23287,38.74769,-90.35999
2024-09-24 00:00:00,DL,498.0,BUR,ATL,2024-09-24 10:30:00,2024-09-24 10:24:00,-6.0,15.0,2024-09-24 10:39:00,2024-09-24 17:22:00,11.0,2024-09-24 17:55:00,2024-09-24 17:33:00,-22.0,265.0,249.0,223.0,1.0,9,24,2,50,20,17.2,0.0,5.4,32.2,0.0,16.6,34.20062,-118.3585,33.64044,-84.42694
2024-02-29 00:00:00,NK,892.0,LGA,MYR,2024-02-29 05:25:00,2024-02-29 05:43:00,18.0,21.0,2024-02-29 06:04:00,2024-02-29 07:34:00,3.0,2024-02-29 07:28:00,2024-02-29 07:37:00,9.0,123.0,114.0,90.0,1.0,2,29,4,182,220,4.0,0.0,19.0,12.2,0.0,29.5,40.77724,-73.87261,33.67975,-78.92833
2024-08-17 00:00:00,AA,1340.0,DFW,FLL,2024-08-17 07:07:00,2024-08-17 07:01:00,-6.0,13.0,2024-08-17 07:14:00,2024-08-17 10:33:00,4.0,2024-08-17 10:59:00,2024-08-17 10:37:00,-22.0,172.0,156.0,139.0,1.0,8,17,6,86,114,30.6,0.0,22.3,28.3,0.0,7.6,32.89595,-97.0372,26.07258,-80.15275
2024-01-17 00:00:00,UA,1525.0,EWR,LAS,2024-01-17 10:30:00,2024-01-17 11:45:00,75.0,29.0,2024-01-17 12:14:00,2024-01-17 14:44:00,5.0,2024-01-17 13:22:00,2024-01-17 14:49:00,87.0,352.0,364.0,330.0,1.0,1,17,3,106,174,-9.0,0.0,16.6,6.1,0.0,5.4,40.6925,-74.16866,36.08036,-115.15233
2024-10-02 00:00:00,UA,1260.0,SFO,LAX,2024-10-02 06:00:00,2024-10-02 05:53:00,-7.0,24.0,2024-10-02 06:17:00,2024-10-02 07:15:00,17.0,2024-10-02 07:33:00,2024-10-02 07:32:00,-1.0,93.0,99.0,58.0,1.0,10,2,3,278,176,23.3,0.0,0.0,17.2,0.0,0.0,37.619,-122.37484,33.94254,-118.40807
2024-01-25 00:00:00,MQ,3350.0,ECP,DFW,2024-01-25 06:56:00,2024-01-25 06:56:00,0.0,14.0,2024-01-25 07:10:00,2024-01-25 09:11:00,15.0,2024-01-25 09:23:00,2024-01-25 09:26:00,3.0,147.0,150.0,121.0,1.0,1,25,4,96,86,1.1,0.0,0.0,8.9,0.2,5.4,44.865833,-91.484167,32.89595,-97.0372
2024-06-12 00:00:00,OO,6290.0,SAF,DFW,2024-06-12 16:35:00,2024-06-12 16:25:00,-10.0,12.0,2024-06-12 16:37:00,2024-06-12 18:53:00,18.0,2024-06-12 19:25:00,2024-06-12 19:11:00,-14.0,110.0,106.0,76.0,1.0,6,12,3,267,86,29.4,0.0,13.0,32.2,0.0,5.4,35.61678,-106.08814,32.89595,-97.0372
2024-12-15 00:00:00,YX,5775.0,LGA,PWM,2024-12-15 21:29:00,2024-12-15 21:45:00,16.0,16.0,2024-12-15 22:01:00,2024-12-15 22:50:00,6.0,2024-12-15 22:58:00,2024-12-15 22:56:00,-2.0,89.0,71.0,49.0,1.0,12,15,7,182,253,5.0,0.0,11.2,-4.4,0.0,0.0,40.77724,-73.87261,43.64617,-70.30875
2024-10-13 00:00:00,OO,3959.0,BOI,SEA,2024-10-13 17:10:00,2024-10-13 17:07:00,-3.0,11.0,2024-10-13 17:18:00,2024-10-13 17:25:00,10.0,2024-10-13 17:52:00,2024-10-13 17:35:00,-17.0,102.0,88.0,67.0,1.0,10,13,7,38,277,17.8,0.0,7.6,18.9,0.0,7.6,43.56444,-116.22278,47.44898,-122.30931
2024-02-24 00:00:00,WN,313.0,BNA,PHX,2024-02-24 14:00:00,2024-02-24 13:55:00,-5.0,11.0,2024-02-24 14:06:00,2024-02-24 16:46:00,4.0,2024-02-24 17:05:00,2024-02-24 16:50:00,-15.0,245.0,235.0,220.0,1.0,2,24,6,37,239,10.0,0.0,25.9,19.4,0.0,11.2,36.12448,-86.67818,33.43417,-112.00806
2024-09-09 00:00:00,MQ,3540.0,CMH,MIA,2024-09-09 18:51:00,2024-09-09 18:54:00,3.0,13.0,2024-09-09 19:07:00,2024-09-09 21:29:00,18.0,2024-09-09 21:35:00,2024-09-09 21:47:00,12.0,164.0,173.0,142.0,1.0,9,9,1,67,203,26.1,0.0,14.8,30.6,0.0,18.4,39.99799,-82.89188,25.79325,-80.29056
2024-07-10 00:00:00,WN,791.0,BOS,MDW,2024-07-10 06:20:00,2024-07-10 06:19:00,-1.0,21.0,2024-07-10 06:40:00,2024-07-10 07:50:00,7.0,2024-07-10 07:55:00,2024-07-10 07:57:00,2.0,155.0,158.0,130.0,1.0,7,10,3,39,195,24.4,0.0,18.4,20.0,0.8,20.5,42.36435,-71.00518,41.78598,-87.75242
2024-11-21 00:00:00,DL,1638.0,JFK,PBI,2024-11-21 15:45:00,2024-11-21 15:38:00,-7.0,28.0,2024-11-21 16:06:00,2024-11-21 18:49:00,10.0,2024-11-21 18:50:00,2024-11-21 18:59:00,9.0,185.0,201.0,163.0,1.0,11,21,4,166,235,10.0,0.3,24.1,23.9,0.0,16.6,40.63975,-73.77893,26.68316,-80.09559
2024-01-13 00:00:00,YX,3469.0,EWR,SYR,2024-01-13 10:00:00,2024-01-13 09:57:00,-3.0,17.0,2024-01-13 10:14:00,2024-01-13 10:49:00,6.0,2024-01-13 11:24:00,2024-01-13 10:55:00,-29.0,84.0,58.0,35.0,1.0,1,13,6,106,300,11.3,1.8,7.6,2.2,2.5,16.6,40.6925,-74.16866,43.11119,-76.10631
2024-05-18 00:00:00,DL,2974.0,LEX,ATL,2024-05-18 07:28:00,2024-05-18 07:27:00,-1.0,25.0,2024-05-18 07:52:00,2024-05-18 08:50:00,8.0,2024-05-18 08:58:00,2024-05-18 08:58:00,0.0,90.0,91.0,58.0,1.0,5,18,6,180,20,16.1,0.0,0.0,20.0,0.0,5.4,38.03697,-84.60539,33.64044,-84.42694
2024-10-27 00:00:00,B6,349.0,BOS,SAV,2024-10-27 14:10:00,2024-10-27 14:15:00,5.0,26.0,2024-10-27 14:41:00,2024-10-27 16:56:00,4.0,2024-10-27 16:55:00,2024-10-27 17:00:00,5.0,165.0,165.0,135.0,1.0,10,27,7,39,270,8.9,0.0,22.3,27.8,0.0,0.0,42.36435,-71.00518,32.12758,-81.20214
2024-12-04 00:00:00,WN,142.0,DAL,MSY,2024-12-04 12:05:00,2024-12-04 12:01:00,-4.0,22.0,2024-12-04 12:23:00,2024-12-04 13:23:00,4.0,2024-12-04 13:30:00,2024-12-04 13:27:00,-3.0,85.0,86.0,60.0,1.0,12,4,3,81,217,10.0,0.3,0.0,13.3,0.0,11.2,32.84711,-96.85177,29.99339,-90.25803
2024-11-09 00:00:00,DL,403.0,LAX,BOS,2024-11-09 11:50:00,2024-11-09 11:45:00,-5.0,14.0,2024-11-09 11:59:00,2024-11-09 19:51:00,6.0,2024-11-09 20:26:00,2024-11-09 19:57:00,-29.0,336.0,312.0,292.0,1.0,11,9,6,176,39,10.0,0.0,5.4,10.6,0.0,22.3,33.94254,-118.40807,42.36435,-71.00518
2024-10-01 00:00:00,MQ,3532.0,DFW,RAP,2024-10-01 14:42:00,2024-10-01 14:39:00,-3.0,18.0,2024-10-01 14:57:00,2024-10-01 15:55:00,2.0,2024-10-01 16:06:00,2024-10-01 15:57:00,-9.0,144.0,138.0,118.0,1.0,10,1,2,86,254,29.4,0.0,16.6,16.7,0.0,33.5,32.89595,-97.0372,44.04532,-103.05737
2024-07-26 00:00:00,DL,2303.0,BOS,MSP,2024-07-26 06:05:00,2024-07-26 05:56:00,-9.0,29.0,2024-07-26 06:25:00,2024-07-26 08:05:00,3.0,2024-07-26 08:20:00,2024-07-26 08:08:00,-12.0,195.0,192.0,160.0,1.0,7,26,5,39,216,20.6,0.0,14.8,19.4,0.0,18.4,42.36435,-71.00518,44.88055,-93.21692
2024-05-23 00:00:00,AA,2627.0,PHX,IND,2024-05-23 15:52:00,2024-05-23 17:13:00,81.0,26.0,2024-05-23 17:39:00,2024-05-23 23:27:00,5.0,2024-05-23 22:17:00,2024-05-23 23:32:00,75.0,205.0,199.0,168.0,1.0,5,23,4,239,157,28.3,0.0,9.4,25.6,0.0,9.4,33.43417,-112.00806,39.71733,-86.29438
2024-01-19 00:00:00,UA,1812.0,IAD,IAH,2024-01-19 17:35:00,2024-01-19 20:08:00,153.0,40.0,2024-01-19 20:48:00,2024-01-19 22:45:00,8.0,2024-01-19 20:12:00,2024-01-19 22:53:00,161.0,217.0,225.0,177.0,1.0,1,19,5,149,151,-0.6,0.4,14.8,13.3,0.0,22.3,38.94453,-77.45581,29.98047,-95.33972
2024-12-19 00:00:00,DL,1851.0,SJU,BOS,2024-12-19 17:40:00,2024-12-19 17:34:00,-6.0,22.0,2024-12-19 17:56:00,2024-12-19 20:26:00,11.0,2024-12-19 21:03:00,2024-12-19 20:37:00,-26.0,263.0,243.0,210.0,1.0,12,19,4,285,39,27.2,0.1,20.5,4.4,0.0,14.8,18.43942,-66.00183,42.36435,-71.00518
2024-07-11 00:00:00,DL,3108.0,ATL,DAY,2024-07-11 08:55:00,2024-07-11 08:54:00,-1.0,10.0,2024-07-11 09:04:00,2024-07-11 10:07:00,4.0,2024-07-11 10:25:00,2024-07-11 10:11:00,-14.0,90.0,77.0,63.0,1.0,7,11,4,20,82,20.6,0.0,7.6,16.7,0.0,7.6,33.64044,-84.42694,39.90238,-84.21938
